Step,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MIN,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MAX
11584,0.013915574,0.013915574,0.013915574
11585,0.008216551,0.008216551,0.008216551
11586,0.021418985,0.021418985,0.021418985
11587,0.021690167,0.021690167,0.021690167
11588,0.004267705,0.004267705,0.004267705
11589,0.045487884,0.045487884,0.045487884
11590,0.021369059,0.021369059,0.021369059
11591,0.000276072,0.000276072,0.000276072
11592,0.011053258,0.011053258,0.011053258
11593,0.054196432,0.054196432,0.054196432
11595,0.003701825,0.003701825,0.003701825
11596,0.003811889,0.003811889,0.003811889
11597,0.004220834,0.004220834,0.004220834
11598,0.01376,0.01376,0.01376
11599,0.004318898,0.004318898,0.004318898
11600,0.016643248,0.016643248,0.016643248
11601,0.00033588,0.00033588,0.00033588
11602,0.063744761,0.063744761,0.063744761
11603,0.003618794,0.003618794,0.003618794
11604,0.004389545,0.004389545,0.004389545
11605,0.000438146,0.000438146,0.000438146
11606,0.011738818,0.011738818,0.011738818
11607,0.036602408,0.036602408,0.036602408
11608,0.016002733,0.016002733,0.016002733
11610,0.007997199,0.007997199,0.007997199
11612,0.007690142,0.007690142,0.007690142
11613,0.003690831,0.003690831,0.003690831
11614,0.015232904,0.015232904,0.015232904
11615,0.034860365,0.034860365,0.034860365
11616,0.025935017,0.025935017,0.025935017
11617,0.00713928,0.00713928,0.00713928
11618,0.009109316,0.009109316,0.009109316
11619,0.026537511,0.026537511,0.026537511
11620,0.01853843,0.01853843,0.01853843
11621,0.011020436,0.011020436,0.011020436
11622,0.021232609,0.021232609,0.021232609
11623,0.007632551,0.007632551,0.007632551
11625,0.009493517,0.009493517,0.009493517
11626,0.003751723,0.003751723,0.003751723
11627,0.052606914,0.052606914,0.052606914
11628,0.011915094,0.011915094,0.011915094
11629,0.00711298,0.00711298,0.00711298
11630,0.02185883,0.02185883,0.02185883
11631,0.000305351,0.000305351,0.000305351
11632,0.0081766,0.0081766,0.0081766
11633,0.057391509,0.057391509,0.057391509
11634,0.003612063,0.003612063,0.003612063
11635,0.000335057,0.000335057,0.000335057
11637,0.007111753,0.007111753,0.007111753
11638,0.007665526,0.007665526,0.007665526
11639,0.009478932,0.009478932,0.009478932
11640,0.011896116,0.011896116,0.011896116
11641,0.013810037,0.013810037,0.013810037
11642,0.000305309,0.000305309,0.000305309
11643,0.022130638,0.022130638,0.022130638
11645,0.017164961,0.017164961,0.017164961
11646,0.016793875,0.016793875,0.016793875
11647,0.007557048,0.007557048,0.007557048
11648,0.00426777,0.00426777,0.00426777
11649,0.004287153,0.004287153,0.004287153
11650,0.01177046,0.01177046,0.01177046
11651,0.004200975,0.004200975,0.004200975
11652,0.00370695,0.00370695,0.00370695
11654,0.013358132,0.013358132,0.013358132
11655,0.017458593,0.017458593,0.017458593
11656,0.008242799,0.008242799,0.008242799
11657,0.011834901,0.011834901,0.011834901
11658,0.009105331,0.009105331,0.009105331
11659,0.008034916,0.008034916,0.008034916
11661,0.004280047,0.004280047,0.004280047
11662,0.009982108,0.009982108,0.009982108
11664,0.003725564,0.003725564,0.003725564
11665,0.004362161,0.004362161,0.004362161
11666,0.031048402,0.031048402,0.031048402
11667,0.004190793,0.004190793,0.004190793
11668,0.008160219,0.008160219,0.008160219
11669,0.00935233,0.00935233,0.00935233
11671,0.019131634,0.019131634,0.019131634
11672,0.007616356,0.007616356,0.007616356
11673,0.007725002,0.007725002,0.007725002
11675,0.012828285,0.012828285,0.012828285
11676,0.008219301,0.008219301,0.008219301
11678,0.000316106,0.000316106,0.000316106
11679,0.009543502,0.009543502,0.009543502
11680,0.01189519,0.01189519,0.01189519
11681,0.004310286,0.004310286,0.004310286
11682,0.00028651,0.00028651,0.00028651
11683,0.011852708,0.011852708,0.011852708
11684,0.013362007,0.013362007,0.013362007
11685,0.000280396,0.000280396,0.000280396
11686,0.000293992,0.000293992,0.000293992
11689,0.011641179,0.011641179,0.011641179
11691,0.004154398,0.004154398,0.004154398
11692,0.009520952,0.009520952,0.009520952
11693,0.022994995,0.022994995,0.022994995
11694,0.003740969,0.003740969,0.003740969
11695,0.026098888,0.026098888,0.026098888
11696,0.004263228,0.004263228,0.004263228
11697,0.000312075,0.000312075,0.000312075
11698,0.011799216,0.011799216,0.011799216
11699,0.008148687,0.008148687,0.008148687
11700,0.020728545,0.020728545,0.020728545
11701,0.007590448,0.007590448,0.007590448
11702,0.01185926,0.01185926,0.01185926
11703,0.007659513,0.007659513,0.007659513
11704,0.003659674,0.003659674,0.003659674
11705,0.000286133,0.000286133,0.000286133
11706,0.007047981,0.007047981,0.007047981
11707,0.011965732,0.011965732,0.011965732
11708,0.003657407,0.003657407,0.003657407
11711,0.008232229,0.008232229,0.008232229
11713,0.013280007,0.013280007,0.013280007
11714,0.010976212,0.010976212,0.010976212
11715,0.020912016,0.020912016,0.020912016
11718,0.026108503,0.026108503,0.026108503
11719,0.004269609,0.004269609,0.004269609
11720,0.038204201,0.038204201,0.038204201
11721,0.029815093,0.029815093,0.029815093
11722,0.004316783,0.004316783,0.004316783
11723,0.010806366,0.010806366,0.010806366
11725,0.000498709,0.000498709,0.000498709
11726,0.009576441,0.009576441,0.009576441
11727,0.011133624,0.011133624,0.011133624
11728,0.009616628,0.009616628,0.009616628
11729,0.013611944,0.013611944,0.013611944
11730,0.042215295,0.042215295,0.042215295
11731,0.008399304,0.008399304,0.008399304
11733,0.003649154,0.003649154,0.003649154
11734,0.010504523,0.010504523,0.010504523
11735,0.007000628,0.007000628,0.007000628
11736,0.024966899,0.024966899,0.024966899
11737,0.000342214,0.000342214,0.000342214
11738,0.007674631,0.007674631,0.007674631
11739,0.028882561,0.028882561,0.028882561
11740,0.023502305,0.023502305,0.023502305
11741,0.000304539,0.000304539,0.000304539
11742,0.040097162,0.040097162,0.040097162
11745,0.005236282,0.005236282,0.005236282
11746,0.003656457,0.003656457,0.003656457
11748,0.011731748,0.011731748,0.011731748
11749,0.015358657,0.015358657,0.015358657
11750,0.007651621,0.007651621,0.007651621
11751,0.004246046,0.004246046,0.004246046
11752,0.047361709,0.047361709,0.047361709
11754,0.007465426,0.007465426,0.007465426
11755,0.017844586,0.017844586,0.017844586
11756,0.01715206,0.01715206,0.01715206
11757,0.003685926,0.003685926,0.003685926
11759,0.003703174,0.003703174,0.003703174
11760,0.034425322,0.034425322,0.034425322
11761,0.004226631,0.004226631,0.004226631
11763,0.003693226,0.003693226,0.003693226
11765,0.007779236,0.007779236,0.007779236
11766,0.012015615,0.012015615,0.012015615
11767,0.007703242,0.007703242,0.007703242
11768,0.017810907,0.017810907,0.017810907
11769,0.01354711,0.01354711,0.01354711
11770,0.004266912,0.004266912,0.004266912
11772,0.0042177,0.0042177,0.0042177
11774,0.017596677,0.017596677,0.017596677
11775,0.004319884,0.004319884,0.004319884
11776,0.000294667,0.000294667,0.000294667
11777,0.034202784,0.034202784,0.034202784
11778,0.00786906,0.00786906,0.00786906
11779,0.049578849,0.049578849,0.049578849
11780,0.004213308,0.004213308,0.004213308
11781,0.02945097,0.02945097,0.02945097
11782,0.000733676,0.000733676,0.000733676
11784,0.042908601,0.042908601,0.042908601
11785,0.003702967,0.003702967,0.003702967
11786,0.027615756,0.027615756,0.027615756
11787,0.004314549,0.004314549,0.004314549
11788,0.008421997,0.008421997,0.008421997
11789,0.007595827,0.007595827,0.007595827
11790,0.016273687,0.016273687,0.016273687
11791,0.004989204,0.004989204,0.004989204
11793,0.022865478,0.022865478,0.022865478
11794,0.007091785,0.007091785,0.007091785
11795,0.007118786,0.007118786,0.007118786
11796,0.000379072,0.000379072,0.000379072
11797,0.004071859,0.004071859,0.004071859
11799,0.010177068,0.010177068,0.010177068
11800,0.01159823,0.01159823,0.01159823
11801,0.003146596,0.003146596,0.003146596
11802,0.051305652,0.051305652,0.051305652
11803,0.007018397,0.007018397,0.007018397
11805,0.011454131,0.011454131,0.011454131
11806,0.011532788,0.011532788,0.011532788
11808,0.029847698,0.029847698,0.029847698
11809,0.007070088,0.007070088,0.007070088
11810,0.008201345,0.008201345,0.008201345
11811,0.000331458,0.000331458,0.000331458
11812,0.011467637,0.011467637,0.011467637
11813,0.011940418,0.011940418,0.011940418
11814,0.018657248,0.018657248,0.018657248
11815,0.004255232,0.004255232,0.004255232
11816,0.003710868,0.003710868,0.003710868
11818,0.016023709,0.016023709,0.016023709
11819,0.015186098,0.015186098,0.015186098
11820,0.003895797,0.003895797,0.003895797
11821,0.033373237,0.033373237,0.033373237
11822,0.043459706,0.043459706,0.043459706
11823,0.007605119,0.007605119,0.007605119
11826,0.01291474,0.01291474,0.01291474
11827,0.011614707,0.011614707,0.011614707
11828,0.031712323,0.031712323,0.031712323
11829,0.00707307,0.00707307,0.00707307
11830,0.035270598,0.035270598,0.035270598
11831,0.031295013,0.031295013,0.031295013
11832,0.007739747,0.007739747,0.007739747
11833,0.001438879,0.001438879,0.001438879
11834,0.021469589,0.021469589,0.021469589
11835,0.017347548,0.017347548,0.017347548
11836,0.00952126,0.00952126,0.00952126
11837,0.042340346,0.042340346,0.042340346
11838,0.005000482,0.005000482,0.005000482
11840,0.0075941,0.0075941,0.0075941
11841,0.00763939,0.00763939,0.00763939
11842,0.003679596,0.003679596,0.003679596
11843,0.046974793,0.046974793,0.046974793
11844,0.05844938,0.05844938,0.05844938
11845,0.021235885,0.021235885,0.021235885
11846,0.000342379,0.000342379,0.000342379
11848,0.007674696,0.007674696,0.007674696
11849,0.003714721,0.003714721,0.003714721
11850,0.033067539,0.033067539,0.033067539
11851,0.019520778,0.019520778,0.019520778
11853,0.01541715,0.01541715,0.01541715
11854,0.014426163,0.014426163,0.014426163
11855,0.000288509,0.000288509,0.000288509
11856,0.00425328,0.00425328,0.00425328
11857,0.007228136,0.007228136,0.007228136
11858,0.011730068,0.011730068,0.011730068
11859,0.000362209,0.000362209,0.000362209
11860,0.013839656,0.013839656,0.013839656
11861,0.007618679,0.007618679,0.007618679
11862,0.013347301,0.013347301,0.013347301
11864,0.00767321,0.00767321,0.00767321
11865,0.003550617,0.003550617,0.003550617
11866,0.000267358,0.000267358,0.000267358
11868,0.007618778,0.007618778,0.007618778
11869,0.000291474,0.000291474,0.000291474
11870,0.003668292,0.003668292,0.003668292
11871,0.004251645,0.004251645,0.004251645
11872,0.003675259,0.003675259,0.003675259
11874,0.000297568,0.000297568,0.000297568
11875,0.010489482,0.010489482,0.010489482
11877,0.000330593,0.000330593,0.000330593
11878,0.003675899,0.003675899,0.003675899
11880,0.004229662,0.004229662,0.004229662
11881,0.017019257,0.017019257,0.017019257
11882,0.000307779,0.000307779,0.000307779
11883,0.01784832,0.01784832,0.01784832
11884,0.018510714,0.018510714,0.018510714
11885,0.035818741,0.035818741,0.035818741
11886,0.003712691,0.003712691,0.003712691
11889,0.004452749,0.004452749,0.004452749
11890,0.041808803,0.041808803,0.041808803
11891,0.021323934,0.021323934,0.021323934
11892,0.012718112,0.012718112,0.012718112
11893,0.00707818,0.00707818,0.00707818
11894,0.015203939,0.015203939,0.015203939
11895,0.026237296,0.026237296,0.026237296
11896,0.007085387,0.007085387,0.007085387
11897,0.00767447,0.00767447,0.00767447
11898,0.017660234,0.017660234,0.017660234
11899,0.002167568,0.002167568,0.002167568
11900,0.021929316,0.021929316,0.021929316
11901,0.011022584,0.011022584,0.011022584
11902,0.000288604,0.000288604,0.000288604
11903,0.052056435,0.052056435,0.052056435
11904,0.024945309,0.024945309,0.024945309
11905,0.009007529,0.009007529,0.009007529
11907,0.010076317,0.010076317,0.010076317
11908,0.007153253,0.007153253,0.007153253
11909,0.030278424,0.030278424,0.030278424
11911,0.007221415,0.007221415,0.007221415
11912,0.003708914,0.003708914,0.003708914
11913,0.011925699,0.011925699,0.011925699
11914,0.011753278,0.011753278,0.011753278
11915,0.008241794,0.008241794,0.008241794
11916,0.003723334,0.003723334,0.003723334
11917,0.007763457,0.007763457,0.007763457
11918,0.018628784,0.018628784,0.018628784
11919,0.004277942,0.004277942,0.004277942
11920,0.026037084,0.026037084,0.026037084
11921,0.015845517,0.015845517,0.015845517
11922,0.004173697,0.004173697,0.004173697
11923,0.007673795,0.007673795,0.007673795
11924,0.004280946,0.004280946,0.004280946
11925,0.000331757,0.000331757,0.000331757
11926,0.007638215,0.007638215,0.007638215
11928,0.02503353,0.02503353,0.02503353
11929,0.009374242,0.009374242,0.009374242
11930,0.042817615,0.042817615,0.042817615
11931,0.015299958,0.015299958,0.015299958
11932,0.007670159,0.007670159,0.007670159
11934,0.007050105,0.007050105,0.007050105
11935,0.011415094,0.011415094,0.011415094
11936,0.000310604,0.000310604,0.000310604
11937,0.003034969,0.003034969,0.003034969
11938,0.035962254,0.035962254,0.035962254
11939,0.017734902,0.017734902,0.017734902
11940,0.017314179,0.017314179,0.017314179
11941,0.018442243,0.018442243,0.018442243
11942,0.007669102,0.007669102,0.007669102
11943,0.007576963,0.007576963,0.007576963
11944,0.009380816,0.009380816,0.009380816
11945,0.021073002,0.021073002,0.021073002
11946,0.030266643,0.030266643,0.030266643
11947,0.018816745,0.018816745,0.018816745
11948,0.003708377,0.003708377,0.003708377
11950,0.015900331,0.015900331,0.015900331
11951,0.01862441,0.01862441,0.01862441
11952,0.00429721,0.00429721,0.00429721
11953,0.004194481,0.004194481,0.004194481
11954,0.015270586,0.015270586,0.015270586
11955,0.03400578,0.03400578,0.03400578
11956,0.004221829,0.004221829,0.004221829
11957,0.000298073,0.000298073,0.000298073
11959,0.003720752,0.003720752,0.003720752
11961,0.003692378,0.003692378,0.003692378
11963,0.01383579,0.01383579,0.01383579
11964,0.031979963,0.031979963,0.031979963
11966,0.020505833,0.020505833,0.020505833
11967,0.009496343,0.009496343,0.009496343
11968,0.015046391,0.015046391,0.015046391
11969,0.015887635,0.015887635,0.015887635
11971,0.00029652,0.00029652,0.00029652
11972,0.014766249,0.014766249,0.014766249
11973,0.007107073,0.007107073,0.007107073
11974,0.011738986,0.011738986,0.011738986
11975,0.02564849,0.02564849,0.02564849
11976,0.04589022,0.04589022,0.04589022
11977,0.018358324,0.018358324,0.018358324
11979,0.003720809,0.003720809,0.003720809
11980,0.013868223,0.013868223,0.013868223
11981,0.017225608,0.017225608,0.017225608
11982,0.003707097,0.003707097,0.003707097
11983,0.01905846,0.01905846,0.01905846
11984,0.023499671,0.023499671,0.023499671
11985,0.007669955,0.007669955,0.007669955
11986,0.000377497,0.000377497,0.000377497
11989,0.003846867,0.003846867,0.003846867
11990,0.00872116,0.00872116,0.00872116
11991,0.019134002,0.019134002,0.019134002
11992,0.008083878,0.008083878,0.008083878
11993,0.029619385,0.029619385,0.029619385
11994,0.016081581,0.016081581,0.016081581
11995,0.003732218,0.003732218,0.003732218
11996,0.064808853,0.064808853,0.064808853
11997,0.021124668,0.021124668,0.021124668
11998,0.018231913,0.018231913,0.018231913
11999,0.000290933,0.000290933,0.000290933
12000,0.012846949,0.012846949,0.012846949
12001,0.015695799,0.015695799,0.015695799
12002,0.003686497,0.003686497,0.003686497
12003,0.012945835,0.012945835,0.012945835
12005,0.009985286,0.009985286,0.009985286
12006,0.004223825,0.004223825,0.004223825
12008,0.016690353,0.016690353,0.016690353
12009,0.016206808,0.016206808,0.016206808
12010,0.004314297,0.004314297,0.004314297
12011,0.008193038,0.008193038,0.008193038
12012,0.006464167,0.006464167,0.006464167
12013,0.013212283,0.013212283,0.013212283
12015,0.04923024,0.04923024,0.04923024
12016,0.015748616,0.015748616,0.015748616
12017,0.004210334,0.004210334,0.004210334
12020,0.029502584,0.029502584,0.029502584
12021,0.003709063,0.003709063,0.003709063
12022,0.007444531,0.007444531,0.007444531
12023,0.007010331,0.007010331,0.007010331
12025,0.003710976,0.003710976,0.003710976
12027,0.011884107,0.011884107,0.011884107
12028,0.012892267,0.012892267,0.012892267
12029,0.003684599,0.003684599,0.003684599
12030,0.013365613,0.013365613,0.013365613
12033,0.012086987,0.012086987,0.012086987
12034,0.047221672,0.047221672,0.047221672
12035,0.013623724,0.013623724,0.013623724
12036,0.004221939,0.004221939,0.004221939
12037,0.017151766,0.017151766,0.017151766
12039,0.040071696,0.040071696,0.040071696
12040,0.011158132,0.011158132,0.011158132
12042,0.024982484,0.024982484,0.024982484
12044,0.004273394,0.004273394,0.004273394
12045,0.010289656,0.010289656,0.010289656
12046,0.032566465,0.032566465,0.032566465
12047,0.014931289,0.014931289,0.014931289
12048,0.000298352,0.000298352,0.000298352
12049,0.02600177,0.02600177,0.02600177
12051,0.009512528,0.009512528,0.009512528
12052,0.011044103,0.011044103,0.011044103
12053,0.007134347,0.007134347,0.007134347
12056,0.014706025,0.014706025,0.014706025
12057,0.032521658,0.032521658,0.032521658
12058,0.028108632,0.028108632,0.028108632
12059,0.011749112,0.011749112,0.011749112
12060,0.011966757,0.011966757,0.011966757
12061,0.009644601,0.009644601,0.009644601
12062,0.000305958,0.000305958,0.000305958
12063,0.000301914,0.000301914,0.000301914
12065,0.013875552,0.013875552,0.013875552
12066,0.007608585,0.007608585,0.007608585
12067,0.011407006,0.011407006,0.011407006
12069,0.000283859,0.000283859,0.000283859
12070,0.000314113,0.000314113,0.000314113
12071,0.007615429,0.007615429,0.007615429
12072,0.000300877,0.000300877,0.000300877
12073,0.005622468,0.005622468,0.005622468
12074,0.004205932,0.004205932,0.004205932
12075,0.01573682,0.01573682,0.01573682
12076,0.00033889,0.00033889,0.00033889
12077,0.004268204,0.004268204,0.004268204
12078,0.008213392,0.008213392,0.008213392
12079,0.060191877,0.060191877,0.060191877
12080,0.00368545,0.00368545,0.00368545
12081,0.004239724,0.004239724,0.004239724
12082,0.007483864,0.007483864,0.007483864
